Date,DBC,EFA,EMB,GLD,SPY,TLT,VNQ,XLF,XLK,XLV
2016-06-20,13.466670036315918,43.67164611816406,71.83430480957031,123.20999908447266,178.5162353515625,104.2019271850586,58.82701873779297,15.538424491882324,39.068992614746094,60.399227142333984
2016-06-21,13.361804008483887,44.02640914916992,71.77686309814453,120.83999633789062,179.02294921875,103.7203598022461,59.051246643066406,15.627257347106934,39.34010696411133,60.193603515625
2016-06-22,13.28315258026123,43.99943923950195,72.0894775390625,120.9000015258789,178.73092651367188,103.89124298095703,58.96128463745117,15.613590240478516,39.204551696777344,60.36495590209961
2016-06-23,13.388019561767578,45.21651077270508,72.26174926757812,120.11000061035156,181.0585174560547,102.70289611816406,59.25887680053711,15.941577911376953,39.737754821777344,61.15315246582031
2016-06-24,13.117115020751953,41.334205627441406,71.64932250976562,126.0,174.5568084716797,105.46016693115234,58.73286056518555,15.087442398071289,38.210426330566406,59.37971878051758
2016-06-27,13.090895652770996,40.540802001953125,71.8662109375,126.68000030517578,171.43052673339844,108.09320831298828,58.7744255065918,14.65695858001709,37.4422492980957,58.58294677734375
2016-06-28,13.300630569458008,41.60380172729492,72.39571380615234,125.31999969482422,174.52249145507812,108.31838989257812,60.01327896118164,15.032784461975098,38.18332290649414,59.7224006652832
2016-06-29,13.492886543273926,42.36640548706055,73.12296295166016,125.83999633789062,177.49415588378906,107.48733520507812,60.740013122558594,15.37443733215332,38.770751953125,60.86186218261719
2016-06-30,13.414237022399902,42.99805450439453,73.46112823486328,126.47000122070312,179.9161834716797,107.88348388671875,61.369842529296875,15.620427131652832,39.19551086425781,61.435855865478516
2016-07-01,13.580276489257812,42.99805450439453,73.74247741699219,128.41000366210938,180.29408264160156,109.3814468383789,61.39059829711914,15.538424491882324,39.285884857177734,61.82138442993164
2016-07-05,13.19576358795166,42.16613006591797,73.90914154052734,129.47000122070312,178.9971923828125,110.75086975097656,62.06886291503906,15.306100845336914,38.99668502807617,61.76142883300781
2016-07-06,13.248197555541992,42.0890998840332,74.01167297363281,130.22999572753906,180.0707550048828,110.9298095703125,61.798954010009766,15.347102165222168,39.2678108215332,62.455352783203125
2016-07-07,12.87242317199707,41.91962814331055,73.98600006103516,129.74000549316406,179.9591522216797,110.9220962524414,61.16221237182617,15.367603302001953,39.2678108215332,62.36112594604492
2016-07-08,13.003508567810059,42.558982849121094,74.57562255859375,130.52000427246094,182.63882446289062,111.73908233642578,62.15190505981445,15.661422729492188,39.882354736328125,63.13216781616211
2016-07-11,12.95107364654541,43.182926177978516,74.78709411621094,129.2899932861328,183.28297424316406,110.75863647460938,62.56721115112305,15.750251770019531,40.11731719970703,62.960819244384766
2016-07-12,13.19576358795166,43.76834487915039,74.53079986572266,127.1500015258789,184.6142120361328,108.93788146972656,62.56029510498047,15.948413848876953,40.44266891479492,63.26924514770508
2016-07-13,13.02972412109375,43.722129821777344,74.56924438476562,128.32000732421875,184.58843994140625,110.22173309326172,62.90633773803711,15.948413848876953,40.45171356201172,63.243534088134766
2016-07-14,13.082158088684082,44.099571228027344,74.60131072998047,127.33000183105469,185.61904907226562,108.61878204345703,62.34571838378906,16.098735809326172,40.713802337646484,63.517723083496094
2016-07-15,13.047203063964844,43.876190185546875,74.58203887939453,126.83999633789062,185.37002563476562,107.68504333496094,62.36650085449219,16.071409225463867,40.677650451660156,63.466285705566406
2016-07-18,12.986029624938965,43.98402786254883,74.47947692871094,127.04000091552734,185.86813354492188,107.58392333984375,62.53257369995117,16.126068115234375,40.948787689208984,63.49202346801758
2016-07-19,12.907380104064941,43.637393951416016,74.49873352050781,127.20999908447266,185.67916870117188,108.1908187866211,62.83708953857422,16.132904052734375,40.858402252197266,63.35493087768555
2016-07-20,12.819991111755371,44.030242919921875,74.46666717529297,125.38999938964844,186.4521942138672,107.59945678710938,62.84404373168945,16.160240173339844,41.39161682128906,63.92892837524414
2016-07-21,12.750079154968262,43.85307693481445,74.46666717529297,127.30000305175781,185.74789428710938,107.81732177734375,62.96861267089844,16.078235626220703,41.17472839355469,64.1174087524414
2016-07-22,12.72386360168457,43.937808990478516,74.47308349609375,126.3499984741211,186.5810546875,108.00411224365234,63.52231216430664,16.18073844909668,41.41873550415039,64.24591827392578
2016-07-25,12.584039688110352,43.883888244628906,74.28722381591797,125.47000122070312,186.07427978515625,107.92628479003906,63.40465545654297,16.146574020385742,41.364501953125,64.17737579345703
2016-07-26,12.531607627868652,44.06876754760742,74.07573699951172,126.0,186.1601104736328,108.09747314453125,63.09321594238281,16.160240173339844,41.45488739013672,64.06600952148438
2016-07-27,12.409261703491211,44.23052978515625,74.40896606445312,128.02999877929688,185.962646484375,109.44358825683594,62.60181427001953,16.15340232849121,41.798301696777344,64.35733032226562
2016-07-28,12.374305725097656,44.18430709838867,74.22953796386719,127.66000366210938,186.17733764648438,109.24129486083984,63.183162689208984,16.18756866455078,41.825408935546875,64.29731750488281
2016-07-29,12.479172706604004,44.70811080932617,74.46666717529297,128.97999572753906,186.4779510498047,110.1517562866211,63.98603057861328,16.160240173339844,41.97904586791992,64.42584991455078
2016-08-01,12.260700225830078,44.415401458740234,74.18412017822266,129.22000122070312,186.32333374023438,108.95745849609375,64.12447357177734,16.119239807128906,42.06038284301758,64.83705139160156
2016-08-02,12.2432222366333,44.1920166015625,74.01028442382812,130.27000427246094,185.1295623779297,107.83489227294922,63.100135803222656,15.982580184936523,41.74406051635742,64.588623046875
2016-08-03,12.444217681884766,44.03794860839844,74.11333465576172,129.64999389648438,185.6705780029297,107.89727020263672,62.733299255371094,16.146574020385742,41.888668060302734,64.40869903564453
2016-08-04,12.496650695800781,44.292144775390625,74.60892486572266,129.8699951171875,185.86813354492188,108.70793914794922,62.477210998535156,16.105575561523438,42.1146240234375,64.31446075439453
2016-08-05,12.549084663391113,44.492427825927734,74.41585540771484,127.55000305175781,187.38832092285156,107.57767486572266,62.51875305175781,16.413063049316406,42.52130126953125,64.4686508178711
2016-08-08,12.618995666503906,44.584869384765625,74.85993957519531,127.44000244140625,187.2766876220703,107.78040313720703,62.629478454589844,16.433563232421875,42.51225280761719,63.92036819458008
2016-08-09,12.584039688110352,44.939205169677734,75.20757293701172,127.95999908447266,187.38832092285156,108.84051513671875,62.96861267089844,16.447227478027344,42.60263442993164,64.07456970214844
2016-08-10,12.435479164123535,45.093257904052734,75.42642974853516,128.55999755859375,186.92454528808594,109.26144409179688,62.899410247802734,16.317401885986328,42.467079162597656,63.86039352416992
2016-08-11,12.627734184265137,45.416778564453125,75.31053924560547,127.66999816894531,187.7919921875,108.28701782226562,62.18653106689453,16.35157012939453,42.62070083618164,64.22877502441406
2016-08-12,12.72386360168457,45.301239013671875,75.63235473632812,127.4000015258789,187.62879943847656,109.19911193847656,62.44953918457031,16.30373191833496,42.57551193237305,64.06600952148438
